Category,Model Family,Portfolio,Equity Allocation,Market Condition,Market State,Rebal Type,Rebal Value,TLH Status,Strategy Label,Final NAV,Total Return,CAGR,Volatility (Ann),Sharpe Ratio,Max Drawdown,Return Skewness,Return Kurtosis,Tracking Error (Ann),Information Ratio,Tax Paid,Realized Losses (All),TLH Losses,Rebal Losses,TLH Event Count,Execution Costs,Tax Alpha 2,Loss Carryforward ST,Loss Carryforward LT,Liquidation NAV,Unrealized Gain ST,Unrealized Gain LT,Liquidation Tax,Liquidation Exec Cost
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1114772.460000,0.114772,0.096232,0.100375,0.958700,-0.103400,0.675600,15.239700,0.000000,0.000000,2894.545917,513.690000,0.000000,513.686994,0,1509.960000,,0.000000,0.000000,1090337.650000,7601.290000,102166.790000,23093.810000,1341.000000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1116963.380000,0.116963,0.098054,0.100493,0.975700,-0.102600,0.671700,15.165200,0.000000,0.000000,2912.605413,127.440000,0.000000,127.436283,0,1400.580000,,0.000000,0.000000,1091586.350000,9614.730000,103340.110000,24033.180000,1343.850000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1120648.790000,0.120649,0.101117,0.099534,1.015900,-0.101449,0.589100,13.971200,0.000000,0.000000,151.395055,2.730000,0.000000,2.731427,0,1227.580000,,0.000000,0.000000,1094609.190000,2504.020000,119091.190000,24694.640000,1344.960000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1118190.270000,0.118190,0.099073,0.100216,0.988600,-0.103953,0.637800,15.059800,0.003900,0.443400,-885.199485,17335.030000,16809.494973,525.534660,7,1799.160000,3417.818125,0.000000,0.000000,1087363.420000,40584.090000,85012.230000,29486.280000,1340.570000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1117863.610000,0.117864,0.098802,0.099540,0.992600,-0.103288,0.659100,15.486200,0.005306,-0.068900,-1050.000000,19619.360000,19493.327337,126.037191,5,1739.180000,900.227951,0.000000,0.000000,1085931.020000,50224.630000,79673.740000,30592.420000,1340.180000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1122756.830000,0.122757,0.102868,0.099631,1.032500,-0.103313,0.567600,14.356400,0.005068,0.125100,-1050.000000,54525.250000,54522.518620,2.731427,12,2104.860000,2108.041041,0.000000,0.000000,1083366.470000,135636.460000,42265.190000,38044.310000,1346.050000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1121827.620000,0.121828,0.102096,0.100851,1.012300,-0.103302,0.618300,13.927200,0.000000,0.000000,1790.442466,306.900000,0.000000,306.897129,0,1370.420000,,0.000000,0.000000,1094658.880000,12305.450000,107567.490000,25820.400000,1348.340000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1120685.720000,0.120686,0.101147,0.100755,1.003900,-0.103302,0.600300,13.960200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1094964.040000,0.000000,121884.280000,24376.860000,1344.820000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1097049.210000,0.097049,0.081476,0.097905,0.832200,-0.105153,0.655400,16.264900,0.008578,-2.534300,-1050.000000,60681.660000,55017.390134,5664.266715,10,2558.150000,-24778.411461,0.000000,0.000000,1062367.180000,121063.760000,26839.300000,33395.330000,1286.710000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 10 Years,Past 10Y (2016–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1122619.310000,0.122619,0.102754,0.100647,1.020900,-0.105153,0.599500,14.440000,0.005353,0.091400,-1050.000000,55017.390000,55017.390134,0.000000,10,2094.020000,1933.588900,0.000000,0.000000,1083320.130000,136154.900000,42525.810000,37953.290000,1345.880000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1120685.720000,0.120686,0.101147,0.100755,1.003900,-0.103302,0.600300,13.960200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1094964.040000,0.000000,121884.280000,24376.860000,1344.820000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1120685.720000,0.120686,0.101147,0.100755,1.003900,-0.103302,0.600300,13.960200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1094964.040000,0.000000,121884.280000,24376.860000,1344.820000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1120685.720000,0.120686,0.101147,0.100755,1.003900,-0.103302,0.600300,13.960200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1094964.040000,0.000000,121884.280000,24376.860000,1344.820000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1122619.310000,0.122619,0.102754,0.100647,1.020900,-0.105153,0.599500,14.440000,0.005353,0.091400,-1050.000000,55017.390000,55017.390134,0.000000,10,2094.020000,1933.588900,0.000000,0.000000,1083320.130000,136154.900000,42525.810000,37953.290000,1345.880000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1122619.310000,0.122619,0.102754,0.100647,1.020900,-0.105153,0.599500,14.440000,0.005353,0.091400,-1050.000000,55017.390000,55017.390134,0.000000,10,2094.020000,1933.588900,0.000000,0.000000,1083320.130000,136154.900000,42525.810000,37953.290000,1345.880000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1122619.310000,0.122619,0.102754,0.100647,1.020900,-0.105153,0.599500,14.440000,0.005353,0.091400,-1050.000000,55017.390000,55017.390134,0.000000,10,2094.020000,1933.588900,0.000000,0.000000,1083320.130000,136154.900000,42525.810000,37953.290000,1345.880000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,Off,Monthly Rebal | No TLH,1114772.460000,0.114772,0.096232,0.100375,0.958700,-0.103400,0.675600,15.239700,0.000000,0.000000,2894.545917,513.690000,0.000000,513.686994,0,1509.960000,,0.000000,0.000000,1090337.650000,7601.290000,102166.790000,23093.810000,1341.000000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,1116963.380000,0.116963,0.098054,0.100493,0.975700,-0.102600,0.671700,15.165200,0.000000,0.000000,2912.605413,127.440000,0.000000,127.436283,0,1400.580000,,0.000000,0.000000,1091586.350000,9614.730000,103340.110000,24033.180000,1343.850000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,Off,Yearly Rebal | No TLH,1120648.790000,0.120649,0.101117,0.099534,1.015900,-0.101449,0.589100,13.971200,0.000000,0.000000,151.395055,2.730000,0.000000,2.731427,0,1227.580000,,0.000000,0.000000,1094609.190000,2504.020000,119091.190000,24694.640000,1344.960000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,1118190.270000,0.118190,0.099073,0.100216,0.988600,-0.103953,0.637800,15.059800,0.003900,0.443400,-885.199485,17335.030000,16809.494973,525.534660,7,1799.160000,3417.818125,0.000000,0.000000,1087363.420000,40584.090000,85012.230000,29486.280000,1340.570000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,1117863.610000,0.117864,0.098802,0.099540,0.992600,-0.103288,0.659100,15.486200,0.005306,-0.068900,-1050.000000,19619.360000,19493.327337,126.037191,5,1739.180000,900.227951,0.000000,0.000000,1085931.020000,50224.630000,79673.740000,30592.420000,1340.180000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,1122756.830000,0.122757,0.102868,0.099631,1.032500,-0.103313,0.567600,14.356400,0.005068,0.125100,-1050.000000,54525.250000,54522.518620,2.731427,12,2104.860000,2108.041041,0.000000,0.000000,1083366.470000,135636.460000,42265.190000,38044.310000,1346.050000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,1121827.620000,0.121828,0.102096,0.100851,1.012300,-0.103302,0.618300,13.927200,0.000000,0.000000,1790.442466,306.900000,0.000000,306.897129,0,1370.420000,,0.000000,0.000000,1094658.880000,12305.450000,107567.490000,25820.400000,1348.340000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,1120685.720000,0.120686,0.101147,0.100755,1.003900,-0.103302,0.600300,13.960200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1094964.040000,0.000000,121884.280000,24376.860000,1344.820000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,1097049.210000,0.097049,0.081476,0.097905,0.832200,-0.105153,0.655400,16.264900,0.008578,-2.534300,-1050.000000,60681.660000,55017.390134,5664.266715,10,2558.150000,-24778.411461,0.000000,0.000000,1062367.180000,121063.760000,26839.300000,33395.330000,1286.710000
Balanced,Target Allocation ETF,Target Allocation ETF - 50-50,0.500000,Past 20 Years,Past 20Y (2006–2025),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,1122619.310000,0.122619,0.102754,0.100647,1.020900,-0.105153,0.599500,14.440000,0.005353,0.091400,-1050.000000,55017.390000,55017.390134,0.000000,10,2094.020000,1933.588900,0.000000,0.000000,1083320.130000,136154.900000,42525.810000,37953.290000,1345.880000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,745618.190000,-0.254382,-0.247617,0.251798,-0.983400,-0.371812,0.077500,3.543100,0.000000,0.000000,-198.328408,2151.200000,0.000000,2151.203850,0,1406.330000,,0.000000,0.000000,745575.360000,11888.960000,-264496.110000,-851.670000,894.500000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,741883.130000,-0.258117,-0.251270,0.241351,-1.041100,-0.365002,0.103900,3.515200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,742042.870000,0.000000,-256918.310000,-1050.000000,890.260000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,741883.130000,-0.258117,-0.251270,0.241351,-1.041100,-0.365002,0.103900,3.515200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,742042.870000,0.000000,-256918.310000,-1050.000000,890.260000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,735545.850000,-0.264454,-0.257470,0.250512,-1.027800,-0.381189,0.000300,3.298400,0.020441,-0.524800,-1050.000000,256685.400000,225580.756339,31104.639834,16,5459.790000,-10072.341755,0.000000,0.000000,734664.460000,27414.530000,-32396.370000,0.000000,881.400000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,731241.750000,-0.268758,-0.261682,0.237658,-1.101100,-0.374540,0.017600,3.228900,0.021148,-0.533500,-1050.000000,277755.840000,277755.839311,0.000000,19,5221.990000,-10641.376946,0.000000,0.000000,730365.520000,37808.040000,-24638.460000,0.000000,876.230000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,731241.750000,-0.268758,-0.261682,0.237658,-1.101100,-0.374540,0.017600,3.228900,0.021148,-0.533500,-1050.000000,277755.840000,277755.839311,0.000000,19,5221.990000,-10641.376946,0.000000,0.000000,730365.520000,37808.040000,-24638.460000,0.000000,876.230000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Calendar,Monthly,Off,Monthly Rebal | No TLH,726924.230000,-0.273076,-0.265907,0.266168,-0.999000,-0.385939,0.133600,3.671000,0.000000,0.000000,-329.947936,7343.410000,0.000000,7343.413389,0,1602.390000,,0.000000,0.000000,726772.370000,-21675.940000,-247449.290000,-720.050000,871.910000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Calendar,Quarterly,Off,Quarterly Rebal | No TLH,725734.260000,-0.274266,-0.267072,0.260853,-1.023800,-0.382875,0.125900,3.860900,0.000000,0.000000,61.257933,1465.620000,0.000000,1465.620663,0,1337.930000,,0.000000,0.000000,725974.560000,-16367.520000,-256674.050000,-1111.260000,870.950000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Calendar,Yearly,Off,Yearly Rebal | No TLH,739774.410000,-0.260226,-0.253333,0.243288,-1.041300,-0.366887,0.103000,3.516100,0.000000,0.000000,85.078598,0.000000,0.000000,0.000000,0,1211.170000,,0.000000,0.000000,739634.780000,-2137.740000,-257034.680000,-748.210000,887.830000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Calendar,Monthly,On (10%),Monthly Rebal | TLH=10%,732747.510000,-0.267252,-0.260208,0.267505,-0.972700,-0.381099,0.109200,3.876100,0.021925,0.221000,-1050.000000,230443.760000,176646.441529,53797.315721,35,6680.740000,5823.285609,0.000000,0.000000,731869.480000,-8410.710000,-31514.000000,0.000000,878.040000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Calendar,Quarterly,On (10%),Quarterly Rebal | TLH=10%,719682.970000,-0.280317,-0.272996,0.261662,-1.043300,-0.381395,0.180300,4.333300,0.026308,-0.257600,-1050.000000,257694.340000,233031.150890,24663.191971,38,6513.220000,-6051.281645,0.000000,0.000000,718820.610000,3067.470000,-28777.830000,0.000000,862.360000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Calendar,Yearly,On (10%),Yearly Rebal | TLH=10%,745902.110000,-0.254098,-0.247339,0.231816,-1.067000,-0.358622,0.092200,4.223900,0.036965,0.138700,-1050.000000,242439.770000,242439.773278,0.000000,32,4665.370000,6127.707427,0.000000,0.000000,745008.290000,16683.280000,-24969.110000,0.000000,893.820000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,Off,Rel Threshold 25% | No TLH,735442.000000,-0.264558,-0.257572,0.272894,-0.943900,-0.378675,0.221300,4.363800,0.000000,0.000000,1704.687667,11912.880000,0.000000,11912.876262,0,1534.100000,,0.000000,0.000000,737319.460000,923.660000,-255753.320000,-2754.690000,877.220000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,Off,Rel Threshold 50% | No TLH,754007.420000,-0.245993,-0.239413,0.251469,-0.952100,-0.365230,0.111200,3.596000,0.000000,0.000000,367.710145,2048.550000,0.000000,2048.552946,0,1429.550000,,0.000000,0.000000,754519.880000,20095.040000,-265340.970000,-1417.710000,905.250000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Relative Threshold,0.25,On (10%),Rel Threshold 25% | TLH=10%,718072.000000,-0.281928,-0.274573,0.263617,-1.041600,-0.394921,0.105900,3.470000,0.031915,-0.559800,-1050.000000,284857.520000,195935.691188,88921.827473,19,6226.940000,-17369.999988,0.000000,0.000000,717211.570000,34955.560000,-34859.580000,0.000000,860.430000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Bear Market,Bear (2007–2008),Relative Threshold,0.5,On (10%),Rel Threshold 50% | TLH=10%,744715.300000,-0.255285,-0.248500,0.249878,-0.994500,-0.375071,0.023200,3.377200,0.020185,-0.494000,-1050.000000,278187.070000,275988.241972,2198.831933,18,5732.240000,-9292.112811,0.000000,0.000000,743822.900000,57664.450000,-33251.420000,0.000000,892.400000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,Off,Abs Threshold 5% | No TLH,1084164.140000,0.084164,0.108902,0.071964,1.513300,-0.035596,-0.818700,2.115100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1052986.200000,85362.700000,0.000000,29876.950000,1301.000000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,Off,Abs Threshold 10% | No TLH,1084164.140000,0.084164,0.108902,0.071964,1.513300,-0.035596,-0.818700,2.115100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1052986.200000,85362.700000,0.000000,29876.950000,1301.000000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,Off,Abs Threshold 20% | No TLH,1084164.140000,0.084164,0.108902,0.071964,1.513300,-0.035596,-0.818700,2.115100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,1198.560000,,0.000000,0.000000,1052986.200000,85362.700000,0.000000,29876.950000,1301.000000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.05,On (10%),Abs Threshold 5% | TLH=10%,1087128.080000,0.087128,0.112781,0.071960,1.567300,-0.035748,-0.852100,2.208300,0.002608,0.834600,-1050.000000,13702.830000,13702.834755,0.000000,2,1478.970000,2963.940361,0.000000,0.000000,1054129.820000,101259.890000,0.000000,31694.970000,1303.290000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.1,On (10%),Abs Threshold 10% | TLH=10%,1087128.080000,0.087128,0.112781,0.071960,1.567300,-0.035748,-0.852100,2.208300,0.002608,0.834600,-1050.000000,13702.830000,13702.834755,0.000000,2,1478.970000,2963.940361,0.000000,0.000000,1054129.820000,101259.890000,0.000000,31694.970000,1303.290000
Balanced,Target Allocation ETF,Target Allocation ETF - 60-40,0.597000,Baseline Market,Baseline (2010–2019),Absolute Threshold,0.2,On (10%),Abs Threshold 20% | TLH=10%,1087128.080000,0.087128,0.112781,0.071960,1.567300,-0.035748,-0.852100,2.208300,0.002608,0.834600,-1050.000000,13702.830000,13702.834755,0.000000,2,1478.970000,2963.940361,0.000000,0.000000,1054129.820000,101259.890000,0.000000,31694.970000,1303.290000
